# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4260959	4261387	+	WP_047325024.1	WP_047325024.1		type IV pilin protein		66890614	ISN38_RS18145	429	142	
gene	tRNA	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4261474	4261550	+						66890615	ISN38_RS18150	77		old_locus_tag=ISN38_18140
tRNA		GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4261474	4261550	+				tRNA-Asn		66890615	ISN38_RS18150	77		anticodon=GTT
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4261682	4262832	-						66890616	ISN38_RS18155	1151		old_locus_tag=ISN38_18145
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4261682	4262832	-	WP_206712231.1	WP_206712231.1		IS3 family transposase		66890616	ISN38_RS18155	1152	383	ribosomal_slippage
gene	pseudogene	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4262918	4263081	-						66890617	ISN38_RS18160	164		partial;pseudo;old_locus_tag=ISN38_18150
CDS	without_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4262918	4263081	-				IS5/IS1182 family transposase		66890617	ISN38_RS18160	164		partial;pseudo
gene	pseudogene	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4263224	4265305	-						66890618	ISN38_RS18165	2082		partial;pseudo;old_locus_tag=ISN38_18155
CDS	without_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4263224	4265305	-				TAL effector repeat-containing protein		66890618	ISN38_RS18165	2082		partial;pseudo
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4265370	4265663	+						66890619	ISN38_RS18170	294		old_locus_tag=ISN38_18160
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4265370	4265663	+	WP_038237253.1	WP_038237253.1		transposase		66890619	ISN38_RS18170	294	97	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4265660	4266520	+						66890620	ISN38_RS18175	861		old_locus_tag=ISN38_18165
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4265660	4266520	+	WP_206711954.1	WP_206711954.1		IS3 family transposase		66890620	ISN38_RS18175	861	286	
gene	pseudogene	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4266563	4267816	-						66890621	ISN38_RS18180	1254		partial;pseudo;old_locus_tag=ISN38_18170
CDS	without_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4266563	4267816	-				TAL effector repeat-containing protein		66890621	ISN38_RS18180	1254		partial;pseudo
gene	pseudogene	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4268131	4268970	-						66890622	ISN38_RS18185	840		partial;pseudo;old_locus_tag=ISN38_18175
CDS	without_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4268131	4268970	-				IS5 family transposase		66890622	ISN38_RS18185	840		partial;pseudo
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4269094	4269864	+						66890623	ISN38_RS18190	771		old_locus_tag=ISN38_18180
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4269094	4269864	+	WP_087960525.1	WP_087960525.1		NAD kinase		66890623	ISN38_RS18190	771	256	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4269988	4270953	+						66890624	ISN38_RS18195	966		old_locus_tag=ISN38_18185
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4269988	4270953	+	WP_003473694.1	WP_003473694.1		5'-nucleotidase		66890624	ISN38_RS18195	966	321	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4270950	4271768	+						66890625	ISN38_RS18200	819		old_locus_tag=ISN38_18190
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4270950	4271768	+	WP_053008594.1	WP_053008594.1		transferase		66890625	ISN38_RS18200	819	272	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4271867	4272403	-						66890626	ISN38_RS18205	537		old_locus_tag=ISN38_18195
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4271867	4272403	-	WP_003471809.1	WP_003471809.1		DUF2939 domain-containing protein		66890626	ISN38_RS18205	537	178	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4272681	4273367	-						66890627	ISN38_RS18210	687		old_locus_tag=ISN38_18200
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4272681	4273367	-	WP_108084885.1	WP_108084885.1		DUF2461 domain-containing protein		66890627	ISN38_RS18210	687	228	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4273364	4274803	-					sbcB	66890628	ISN38_RS18215	1440		old_locus_tag=ISN38_18205
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4273364	4274803	-	WP_206712232.1	WP_206712232.1		exodeoxyribonuclease I	sbcB	66890628	ISN38_RS18215	1440	479	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4274967	4276331	-						66890629	ISN38_RS18220	1365		old_locus_tag=ISN38_18210
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4274967	4276331	-	WP_108084886.1	WP_108084886.1		FAD-dependent monooxygenase		66890629	ISN38_RS18220	1365	454	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4276381	4277652	-					kynU	66890630	ISN38_RS18225	1272		old_locus_tag=ISN38_18215
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4276381	4277652	-	WP_108084887.1	WP_108084887.1		kynureninase	kynU	66890630	ISN38_RS18225	1272	423	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4277690	4279825	-						66890631	ISN38_RS18230	2136		old_locus_tag=ISN38_18220
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4277690	4279825	-	WP_206712233.1	WP_206712233.1		FUSC family protein		66890631	ISN38_RS18230	2136	711	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4279858	4280382	-						66890632	ISN38_RS18235	525		old_locus_tag=ISN38_18225
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4279858	4280382	-	WP_003473717.1	WP_003473717.1		3-hydroxyanthranilate 3,4-dioxygenase		66890632	ISN38_RS18235	525	174	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4280425	4281087	-					can	66890633	ISN38_RS18240	663		old_locus_tag=ISN38_18230
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4280425	4281087	-	WP_003471820.1	WP_003471820.1		carbonate dehydratase	can	66890633	ISN38_RS18240	663	220	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4281363	4281902	+						66890634	ISN38_RS18245	540		old_locus_tag=ISN38_18235
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4281363	4281902	+	WP_003471823.1	WP_003471823.1		N-acetylmuramidase		66890634	ISN38_RS18245	540	179	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4282024	4282617	+						66890635	ISN38_RS18250	594		old_locus_tag=ISN38_18240
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4282024	4282617	+	WP_047325018.1	WP_047325018.1		DUF2589 domain-containing protein		66890635	ISN38_RS18250	594	197	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4282630	4283259	+						66890636	ISN38_RS18255	630		old_locus_tag=ISN38_18245
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4282630	4283259	+	WP_003471825.1	WP_003471825.1		DUF2589 domain-containing protein		66890636	ISN38_RS18255	630	209	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4283299	4283559	+						66890637	ISN38_RS18260	261		old_locus_tag=ISN38_18250
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4283299	4283559	+	WP_003471826.1	WP_003471826.1		hypothetical protein		66890637	ISN38_RS18260	261	86	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4283559	4284017	+						66890638	ISN38_RS18265	459		old_locus_tag=ISN38_18255
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4283559	4284017	+	WP_108085324.1	WP_108085324.1		hypothetical protein		66890638	ISN38_RS18265	459	152	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4284010	4284204	+						66890639	ISN38_RS18270	195		old_locus_tag=ISN38_18260
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4284010	4284204	+	WP_108084888.1	WP_108084888.1		hypothetical protein		66890639	ISN38_RS18270	195	64	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4284246	4285025	+						66890640	ISN38_RS18275	780		old_locus_tag=ISN38_18265
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4284246	4285025	+	WP_108084889.1	WP_108084889.1		hypothetical protein		66890640	ISN38_RS18275	780	259	
gene	pseudogene	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4285232	4286135	+						66890641	ISN38_RS18280	904		pseudo;old_locus_tag=ISN38_18270
CDS	without_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4285232	4286135	+				hypothetical protein		66890641	ISN38_RS18280	904		pseudo
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4286507	4287217	+						66890642	ISN38_RS18285	711		old_locus_tag=ISN38_18275
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4286507	4287217	+	WP_003472146.1	WP_003472146.1		response regulator transcription factor		66890642	ISN38_RS18285	711	236	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4287385	4288011	-						66890643	ISN38_RS18290	627		old_locus_tag=ISN38_18280
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4287385	4288011	-	WP_003472145.1	WP_003472145.1		FMN-binding negative transcriptional regulator		66890643	ISN38_RS18290	627	208	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4288019	4288333	-						66890644	ISN38_RS18295	315		old_locus_tag=ISN38_18285
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4288019	4288333	-	WP_003472144.1	WP_003472144.1		hypothetical protein		66890644	ISN38_RS18295	315	104	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4288330	4288635	-						66890645	ISN38_RS18300	306		old_locus_tag=ISN38_18290
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4288330	4288635	-	WP_003472143.1	WP_003472143.1		hypothetical protein		66890645	ISN38_RS18300	306	101	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4288655	4290055	-					asnS	66890646	ISN38_RS18305	1401		old_locus_tag=ISN38_18295
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4288655	4290055	-	WP_003472142.1	WP_003472142.1		asparagine--tRNA ligase	asnS	66890646	ISN38_RS18305	1401	466	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4290197	4290550	+						66890647	ISN38_RS18310	354		old_locus_tag=ISN38_18300
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4290197	4290550	+	WP_038239536.1	WP_038239536.1		iron-sulfur cluster assembly accessory protein		66890647	ISN38_RS18310	354	117	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4290566	4291354	-						66890648	ISN38_RS18315	789		old_locus_tag=ISN38_18305
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4290566	4291354	-	WP_058363415.1	WP_058363415.1		4'-phosphopantetheinyl transferase superfamily protein		66890648	ISN38_RS18315	789	262	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4291789	4292223	+					rpsF	66890649	ISN38_RS18320	435		old_locus_tag=ISN38_18310
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4291789	4292223	+	WP_003473337.1	WP_003473337.1		30S ribosomal protein S6	rpsF	66890649	ISN38_RS18320	435	144	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4292235	4292465	+					rpsR	66890650	ISN38_RS18325	231		old_locus_tag=ISN38_18315
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4292235	4292465	+	WP_003473336.1	WP_003473336.1		30S ribosomal protein S18	rpsR	66890650	ISN38_RS18325	231	76	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4292581	4293030	+					rplI	66890651	ISN38_RS18330	450		old_locus_tag=ISN38_18320
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4292581	4293030	+	WP_003473782.1	WP_003473782.1		50S ribosomal protein L9	rplI	66890651	ISN38_RS18330	450	149	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4293258	4296761	+					smc	66890652	ISN38_RS18335	3504		old_locus_tag=ISN38_18325
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4293258	4296761	+	WP_206711955.1	WP_206711955.1		chromosome segregation protein SMC	smc	66890652	ISN38_RS18335	3504	1167	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4296821	4297558	+					zipA	66890653	ISN38_RS18340	738		old_locus_tag=ISN38_18330
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4296821	4297558	+	WP_058363902.1	WP_058363902.1		cell division protein ZipA	zipA	66890653	ISN38_RS18340	738	245	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4297959	4299083	-						66890654	ISN38_RS18345	1125		old_locus_tag=ISN38_18335
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4297959	4299083	-	WP_108084890.1	WP_108084890.1		pyridoxal phosphate-dependent aminotransferase		66890654	ISN38_RS18345	1125	374	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4299327	4301843	+					ligA	66890655	ISN38_RS18350	2517		old_locus_tag=ISN38_18340
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4299327	4301843	+	WP_206711956.1	WP_206711956.1		NAD-dependent DNA ligase LigA	ligA	66890655	ISN38_RS18350	2517	838	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4301884	4302843	+					epmA	66890656	ISN38_RS18355	960		old_locus_tag=ISN38_18345
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4301884	4302843	+	WP_004425998.1	WP_004425998.1		EF-P lysine aminoacylase EpmA	epmA	66890656	ISN38_RS18355	960	319	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4302985	4303692	+						66890657	ISN38_RS18360	708		old_locus_tag=ISN38_18350
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4302985	4303692	+	WP_038237548.1	WP_038237548.1		DUF3011 domain-containing protein		66890657	ISN38_RS18360	708	235	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4303813	4304877	+					mtnA	66890658	ISN38_RS18365	1065		old_locus_tag=ISN38_18355
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4303813	4304877	+	WP_058358642.1	WP_058358642.1		S-methyl-5-thioribose-1-phosphate isomerase	mtnA	66890658	ISN38_RS18365	1065	354	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4305089	4307911	+					gyrA	66890659	ISN38_RS18370	2823		old_locus_tag=ISN38_18360
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4305089	4307911	+	WP_004425995.1	WP_004425995.1		DNA gyrase subunit A	gyrA	66890659	ISN38_RS18370	2823	940	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4308130	4308984	-						66890660	ISN38_RS18375	855		old_locus_tag=ISN38_18365
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4308130	4308984	-	WP_004425993.1	WP_004425993.1		hypothetical protein		66890660	ISN38_RS18375	855	284	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4309128	4309535	+						66890661	ISN38_RS18380	408		old_locus_tag=ISN38_18370
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4309128	4309535	+	WP_003473808.1	WP_003473808.1		hypothetical protein		66890661	ISN38_RS18380	408	135	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4309875	4310846	+						66890662	ISN38_RS18385	972		old_locus_tag=ISN38_18375
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4309875	4310846	+	WP_047324345.1	WP_047324345.1		IS110 family transposase		66890662	ISN38_RS18385	972	323	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4311058	4311684	-						66890663	ISN38_RS18390	627		old_locus_tag=ISN38_18380
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4311058	4311684	-	WP_058362653.1	WP_058362653.1		TetR/AcrR family transcriptional regulator		66890663	ISN38_RS18390	627	208	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4311684	4311941	-						66890664	ISN38_RS18395	258		old_locus_tag=ISN38_18385
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4311684	4311941	-	WP_039009703.1	WP_039009703.1		acyl-CoA-binding protein		66890664	ISN38_RS18395	258	85	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4312063	4312818	-						66890665	ISN38_RS18400	756		old_locus_tag=ISN38_18390
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4312063	4312818	-	WP_047325011.1	WP_047325011.1		hypothetical protein		66890665	ISN38_RS18400	756	251	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4313052	4314719	-						66890666	ISN38_RS18405	1668		old_locus_tag=ISN38_18395
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4313052	4314719	-	WP_004425984.1	WP_004425984.1		urocanate hydratase		66890666	ISN38_RS18405	1668	555	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4314784	4315665	-					hutG	66890667	ISN38_RS18410	882		old_locus_tag=ISN38_18400
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4314784	4315665	-	WP_206711957.1	WP_206711957.1		N-formylglutamate deformylase	hutG	66890667	ISN38_RS18410	882	293	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4315762	4317303	-					hutH	66890668	ISN38_RS18415	1542		old_locus_tag=ISN38_18405
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4315762	4317303	-	WP_004425982.1	WP_004425982.1		histidine ammonia-lyase	hutH	66890668	ISN38_RS18415	1542	513	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4317300	4318502	-					hutI	66890669	ISN38_RS18420	1203		old_locus_tag=ISN38_18410
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4317300	4318502	-	WP_004425981.1	WP_004425981.1		imidazolonepropionase	hutI	66890669	ISN38_RS18420	1203	400	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4318566	4319963	+						66890670	ISN38_RS18425	1398		old_locus_tag=ISN38_18415
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4318566	4319963	+	WP_004425980.1	WP_004425980.1		formimidoylglutamate deiminase		66890670	ISN38_RS18425	1398	465	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4319998	4320729	+					hutC	66890671	ISN38_RS18430	732		old_locus_tag=ISN38_18420
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4319998	4320729	+	WP_004425979.1	WP_004425979.1		histidine utilization repressor	hutC	66890671	ISN38_RS18430	732	243	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4320894	4322882	+						66890672	ISN38_RS18435	1989		old_locus_tag=ISN38_18425
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4320894	4322882	+	WP_004425978.1	WP_004425978.1		SDR family oxidoreductase		66890672	ISN38_RS18435	1989	662	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4322990	4323994	-						66890673	ISN38_RS18440	1005		old_locus_tag=ISN38_18430
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4322990	4323994	-	WP_206711958.1	WP_206711958.1		restriction endonuclease		66890673	ISN38_RS18440	1005	334	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4324196	4324831	-						66890674	ISN38_RS18445	636		old_locus_tag=ISN38_18435
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4324196	4324831	-	WP_003473848.1	WP_003473848.1		phasin family protein		66890674	ISN38_RS18445	636	211	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4324915	4326189	-						66890675	ISN38_RS18450	1275		old_locus_tag=ISN38_18440
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4324915	4326189	-	WP_038237550.1	WP_038237550.1		patatin-like phospholipase family protein		66890675	ISN38_RS18450	1275	424	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4326319	4326996	+						66890676	ISN38_RS18455	678		old_locus_tag=ISN38_18445
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4326319	4326996	+	WP_230839115.1	WP_230839115.1		hypothetical protein		66890676	ISN38_RS18455	678	225	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4327055	4327330	-						66890677	ISN38_RS18460	276		old_locus_tag=ISN38_18450
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4327055	4327330	-	WP_003473856.1	WP_003473856.1		polyhydroxyalkanoic acid system family protein		66890677	ISN38_RS18460	276	91	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4327450	4328247	+						66890678	ISN38_RS18465	798		old_locus_tag=ISN38_18455
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4327450	4328247	+	WP_047325008.1	WP_047325008.1		FHA domain-containing protein		66890678	ISN38_RS18465	798	265	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4328216	4328851	-					msrQ	66890679	ISN38_RS18470	636		old_locus_tag=ISN38_18460
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4328216	4328851	-	WP_003468300.1	WP_003468300.1		protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	msrQ	66890679	ISN38_RS18470	636	211	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4328946	4329914	-					msrP	66890680	ISN38_RS18475	969		old_locus_tag=ISN38_18465
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4328946	4329914	-	WP_047325007.1	WP_047325007.1		protein-methionine-sulfoxide reductase catalytic subunit MsrP	msrP	66890680	ISN38_RS18475	969	322	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4330064	4331149	+					serC	66890681	ISN38_RS18480	1086		old_locus_tag=ISN38_18470
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4330064	4331149	+	WP_206711959.1	WP_206711959.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC	66890681	ISN38_RS18480	1086	361	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4331228	4332412	+					pheA	66890682	ISN38_RS18485	1185		old_locus_tag=ISN38_18475
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4331228	4332412	+	WP_003468293.1	WP_003468293.1		prephenate dehydratase	pheA	66890682	ISN38_RS18485	1185	394	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4332624	4333937	+					aroA	66890683	ISN38_RS18490	1314		old_locus_tag=ISN38_18480
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4332624	4333937	+	WP_003468292.1	WP_003468292.1		3-phosphoshikimate 1-carboxyvinyltransferase	aroA	66890683	ISN38_RS18490	1314	437	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4334021	4334239	-						66890684	ISN38_RS18495	219		old_locus_tag=ISN38_18485
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4334021	4334239	-	WP_003468291.1	WP_003468291.1		hypothetical protein		66890684	ISN38_RS18495	219	72	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4334345	4335004	-						66890685	ISN38_RS18500	660		old_locus_tag=ISN38_18490
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4334345	4335004	-	WP_003468290.1	WP_003468290.1		energy transducer TonB		66890685	ISN38_RS18500	660	219	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4335146	4336426	+					serS	66890686	ISN38_RS18505	1281		old_locus_tag=ISN38_18495
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4335146	4336426	+	WP_003468289.1	WP_003468289.1		serine--tRNA ligase	serS	66890686	ISN38_RS18505	1281	426	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	4336989	4337975	+						66890687	ISN38_RS18510	987		old_locus_tag=ISN38_18500
