# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4555370	4561642	-							H7A86_RS19080	6273		old_locus_tag=XSP_003835
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4555370	4561642	-	WP_119131591.1	WP_119131591.1		hypothetical protein			H7A86_RS19080	6273	2090	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4562203	4562475	+							H7A86_RS19085	273		old_locus_tag=XSP_003836
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4562203	4562475	+	WP_126943003.1	WP_126943003.1		hypothetical protein			H7A86_RS19085	273	90	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4562685	4563545	+							H7A86_RS19090	861		old_locus_tag=XSP_003837
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4562685	4563545	+	WP_147421326.1	WP_147421326.1		hypothetical protein			H7A86_RS19090	861	286	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4563602	4565095	+							H7A86_RS19095	1494		old_locus_tag=XSP_003838
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4563602	4565095	+	WP_180707951.1	WP_180707951.1		DDE-type integrase/transposase/recombinase			H7A86_RS19095	1494	497	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4565173	4566684	+							H7A86_RS19100	1512		old_locus_tag=XSP_003839
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4565173	4566684	+	WP_147421325.1	WP_147421325.1		hypothetical protein			H7A86_RS19100	1512	503	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4566834	4568006	+							H7A86_RS19105	1173		old_locus_tag=XSP_003840
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4566834	4568006	+	WP_119131588.1	WP_119131588.1		hypothetical protein			H7A86_RS19105	1173	390	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4568618	4569304	+							H7A86_RS19110	687		old_locus_tag=XSP_003841
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4568618	4569304	+	WP_119131587.1	WP_119131587.1		YozE family protein			H7A86_RS19110	687	228	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4570027	4571592	+							H7A86_RS19115	1566		old_locus_tag=XSP_003842
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4570027	4571592	+	WP_104649915.1	WP_104649915.1		beta-xylosidase			H7A86_RS19115	1566	521	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4571734	4572006	-							H7A86_RS19120	273		old_locus_tag=XSP_003843
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4571734	4572006	-	WP_104584178.1	WP_104584178.1		metal/formaldehyde-sensitive transcriptional repressor			H7A86_RS19120	273	90	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4572073	4573041	+					dmeF		H7A86_RS19125	969		old_locus_tag=XSP_003844
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4572073	4573041	+	WP_119131586.1	WP_119131586.1		CDF family Co(II)/Ni(II) efflux transporter DmeF	dmeF		H7A86_RS19125	969	322	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4573121	4573843	-							H7A86_RS19130	723		old_locus_tag=XSP_003845
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4573121	4573843	-	WP_232099132.1	WP_232099132.1		ferredoxin--NADP reductase			H7A86_RS19130	723	240	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4573984	4575012	+							H7A86_RS19135	1029		old_locus_tag=XSP_003846
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4573984	4575012	+	WP_209271788.1	WP_209271788.1		ABC transporter ATP-binding protein			H7A86_RS19135	1029	342	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4575009	4575812	+							H7A86_RS19140	804		old_locus_tag=XSP_003847
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4575009	4575812	+	WP_104584169.1	WP_104584169.1		ABC transporter permease			H7A86_RS19140	804	267	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4575818	4576762	+					panE		H7A86_RS19145	945		old_locus_tag=XSP_003848
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4575818	4576762	+	WP_180707952.1	WP_180707952.1		2-dehydropantoate 2-reductase	panE		H7A86_RS19145	945	314	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4577388	4577903	+							H7A86_RS19150	516		old_locus_tag=XSP_003849
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4577388	4577903	+	WP_104584167.1	WP_104584167.1		hypothetical protein			H7A86_RS19150	516	171	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4578038	4578448	-							H7A86_RS19155	411		old_locus_tag=XSP_003850
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4578038	4578448	-	WP_104650303.1	WP_104650303.1		acyl-CoA thioesterase			H7A86_RS19155	411	136	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4578833	4579159	-							H7A86_RS19160	327		old_locus_tag=XSP_003851
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4578833	4579159	-	WP_104650304.1	WP_104650304.1		thioredoxin family protein			H7A86_RS19160	327	108	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4579131	4579616	-							H7A86_RS19165	486		old_locus_tag=XSP_003852
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4579131	4579616	-	WP_104584160.1	WP_104584160.1		flavodoxin			H7A86_RS19165	486	161	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4579706	4580749	-							H7A86_RS19170	1044		old_locus_tag=XSP_003853
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4579706	4580749	-	WP_024940691.1	WP_024940691.1		ribonucleotide-diphosphate reductase subunit beta			H7A86_RS19170	1044	347	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4580945	4583443	-							H7A86_RS19175	2499		old_locus_tag=XSP_003854
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4580945	4583443	-	WP_119131583.1	WP_119131583.1		ribonucleoside-diphosphate reductase subunit alpha			H7A86_RS19175	2499	832	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4584496	4585536	-							H7A86_RS19180	1041		old_locus_tag=XSP_003855
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4584496	4585536	-	WP_104534912.1	WP_104534912.1		DUF475 domain-containing protein			H7A86_RS19180	1041	346	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4585642	4588350	-							H7A86_RS19185	2709		old_locus_tag=XSP_003856
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4585642	4588350	-	WP_104584156.1	WP_104584156.1		bifunctional acetate--CoA ligase family protein/GNAT family N-acetyltransferase			H7A86_RS19185	2709	902	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4588549	4589334	+							H7A86_RS19190	786		old_locus_tag=XSP_003857
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4588549	4589334	+	WP_115678061.1	WP_115678061.1		DUF4198 domain-containing protein			H7A86_RS19190	786	261	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4589476	4590375	+							H7A86_RS19195	900		old_locus_tag=XSP_003858
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4589476	4590375	+	WP_119131582.1	WP_119131582.1		EF-hand domain-containing protein			H7A86_RS19195	900	299	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4590516	4592855	+							H7A86_RS19200	2340		old_locus_tag=XSP_003859
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4590516	4592855	+	WP_119131581.1	WP_119131581.1		TonB-dependent hemoglobin/transferrin/lactoferrin family receptor			H7A86_RS19200	2340	779	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4593066	4594433	-					mgtE		H7A86_RS19205	1368		old_locus_tag=XSP_003860
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4593066	4594433	-	WP_119131580.1	WP_119131580.1		magnesium transporter	mgtE		H7A86_RS19205	1368	455	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4594933	4596744	+							H7A86_RS19210	1812		old_locus_tag=XSP_003861
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4594933	4596744	+	WP_104650313.1	WP_104650313.1		monovalent cation:proton antiporter-2 (CPA2) family protein			H7A86_RS19210	1812	603	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4597067	4598929	-					zwf		H7A86_RS19215	1863		old_locus_tag=XSP_003862
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4597067	4598929	-	WP_119131579.1	WP_119131579.1		glucose-6-phosphate dehydrogenase	zwf		H7A86_RS19215	1863	620	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4598926	4600725	-							H7A86_RS19220	1800		old_locus_tag=XSP_003863
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4598926	4600725	-	WP_119131578.1	WP_119131578.1		glycoside hydrolase family 15 protein			H7A86_RS19220	1800	599	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4600789	4601118	-							H7A86_RS19225	330		old_locus_tag=XSP_003864
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4600789	4601118	-	WP_119131577.1	WP_119131577.1		phosphotyrosine protein phosphatase			H7A86_RS19225	330	109	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4601145	4604465	-							H7A86_RS19230	3321		old_locus_tag=XSP_003865
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4601145	4604465	-	WP_119131576.1	WP_119131576.1		ankyrin repeat domain-containing protein			H7A86_RS19230	3321	1106	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4604458	4604718	-							H7A86_RS19235	261		old_locus_tag=XSP_003866
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4604458	4604718	-	WP_104585241.1	WP_104585241.1		YcgL domain-containing protein			H7A86_RS19235	261	86	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4604936	4606132	+							H7A86_RS19240	1197		old_locus_tag=XSP_003867
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4604936	4606132	+	WP_119131843.1	WP_119131843.1		beta-ketoacyl-[acyl-carrier-protein] synthase family protein			H7A86_RS19240	1197	398	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4606132	4606905	+							H7A86_RS19245	774		old_locus_tag=XSP_003868
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4606132	4606905	+	WP_119131575.1	WP_119131575.1		beta-ketoacyl synthase chain length factor			H7A86_RS19245	774	257	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4606902	4607723	+							H7A86_RS19250	822		old_locus_tag=XSP_003869
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4606902	4607723	+	WP_104585211.1	WP_104585211.1		glycosyltransferase family 2 protein			H7A86_RS19250	822	273	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4607720	4609342	+							H7A86_RS19255	1623		old_locus_tag=XSP_003870
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4607720	4609342	+	WP_119131574.1	WP_119131574.1		NAD(P)/FAD-dependent oxidoreductase			H7A86_RS19255	1623	540	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4609345	4609545	+							H7A86_RS19260	201		old_locus_tag=XSP_003871
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4609345	4609545	+	WP_180707953.1	WP_180707953.1		hypothetical protein			H7A86_RS19260	201	66	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4609714	4610451	-					fabG		H7A86_RS19265	738		old_locus_tag=XSP_003872
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4609714	4610451	-	WP_119131572.1	WP_119131572.1		3-oxoacyl-ACP reductase FabG	fabG		H7A86_RS19265	738	245	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4610620	4611060	-							H7A86_RS19270	441		old_locus_tag=XSP_003873
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4610620	4611060	-	WP_115678219.1	WP_115678219.1		phosphotransferase			H7A86_RS19270	441	146	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4611047	4613413	-							H7A86_RS19275	2367		old_locus_tag=XSP_003874
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4611047	4613413	-	WP_119131571.1	WP_119131571.1		MMPL family transporter			H7A86_RS19275	2367	788	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4613403	4613627	-							H7A86_RS19280	225		old_locus_tag=XSP_003875
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4613403	4613627	-	WP_119131842.1	WP_119131842.1		hypothetical protein			H7A86_RS19280	225	74	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4613720	4614340	-							H7A86_RS19285	621		old_locus_tag=XSP_003876
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4613720	4614340	-	WP_180707954.1	WP_180707954.1		fatty acyl CoA synthetase			H7A86_RS19285	621	206	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4614291	4615265	-							H7A86_RS19290	975		old_locus_tag=XSP_003877
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4614291	4615265	-	WP_104585201.1	WP_104585201.1		acyltransferase			H7A86_RS19290	975	324	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4615262	4615489	-							H7A86_RS19295	228		old_locus_tag=XSP_003878
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4615262	4615489	-	WP_232087889.1	WP_232087889.1		hypothetical protein			H7A86_RS19295	228	75	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4615561	4616310	-							H7A86_RS19300	750		old_locus_tag=XSP_003879
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4615561	4616310	-	WP_104585197.1	WP_104585197.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			H7A86_RS19300	750	249	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4616363	4617046	-							H7A86_RS19305	684		old_locus_tag=XSP_003880
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4616363	4617046	-	WP_164740922.1	WP_164740922.1		ketosynthase			H7A86_RS19305	684	227	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4617084	4617353	-					xanC		H7A86_RS19310	270		old_locus_tag=XSP_003881
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4617084	4617353	-	WP_005914783.1	WP_005914783.1		xanthomonadin biosynthesis acyl carrier protein XanC	xanC		H7A86_RS19310	270	89	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4617677	4619023	+							H7A86_RS19315	1347		old_locus_tag=XSP_003882
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4617677	4619023	+	WP_119129851.1	WP_119129851.1		FAD-dependent oxidoreductase			H7A86_RS19315	1347	448	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4619020	4620027	+							H7A86_RS19320	1008		old_locus_tag=XSP_003883
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4619020	4620027	+	WP_164740909.1	WP_164740909.1		pteridine-dependent deoxygenase			H7A86_RS19320	1008	335	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4620099	4621442	-							H7A86_RS19325	1344		old_locus_tag=XSP_003884
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4620099	4621442	-	WP_180707955.1	WP_180707955.1		AMP-binding protein			H7A86_RS19325	1344	447	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4621441	4621755	+							H7A86_RS21105	315		
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4621441	4621755	+	WP_232099133.1	WP_232099133.1		hypothetical protein			H7A86_RS21105	315	104	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4621800	4624160	+							H7A86_RS19330	2361		old_locus_tag=XSP_003885
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4621800	4624160	+	WP_180708176.1	WP_180708176.1		S9 family peptidase			H7A86_RS19330	2361	786	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4624467	4625183	+							H7A86_RS19335	717		old_locus_tag=XSP_003886
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4624467	4625183	+	WP_104585184.1	WP_104585184.1		hypothetical protein			H7A86_RS19335	717	238	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4625180	4625752	+							H7A86_RS19340	573		old_locus_tag=XSP_003887
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4625180	4625752	+	WP_104585181.1	WP_104585181.1		hypothetical protein			H7A86_RS19340	573	190	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4626326	4627225	+					hemF		H7A86_RS19345	900		old_locus_tag=XSP_003888
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4626326	4627225	+	WP_119131565.1	WP_119131565.1		oxygen-dependent coproporphyrinogen oxidase	hemF		H7A86_RS19345	900	299	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4627650	4630451	-					polA		H7A86_RS19350	2802		old_locus_tag=XSP_003889
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4627650	4630451	-	WP_119131564.1	WP_119131564.1		DNA polymerase I	polA		H7A86_RS19350	2802	933	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4630529	4630810	+							H7A86_RS19355	282		old_locus_tag=XSP_003890
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4630529	4630810	+	WP_104585172.1	WP_104585172.1		DUF2782 domain-containing protein			H7A86_RS19355	282	93	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4631444	4633972	-							H7A86_RS19360	2529		old_locus_tag=XSP_003891
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4631444	4633972	-	WP_119131563.1	WP_119131563.1		serine/threonine-protein kinase			H7A86_RS19360	2529	842	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4633951	4634490	-							H7A86_RS19365	540		old_locus_tag=XSP_003892
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4633951	4634490	-	WP_104650338.1	WP_104650338.1		sigma-70 family RNA polymerase sigma factor			H7A86_RS19365	540	179	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4634844	4635518	+							H7A86_RS19370	675		old_locus_tag=XSP_003893
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4634844	4635518	+	WP_119131562.1	WP_119131562.1		helix-turn-helix domain-containing protein			H7A86_RS19370	675	224	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4635679	4636125	-							H7A86_RS19375	447		old_locus_tag=XSP_003894
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4635679	4636125	-	WP_104585166.1	WP_104585166.1		universal stress protein			H7A86_RS19375	447	148	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4636235	4636816	-							H7A86_RS19380	582		old_locus_tag=XSP_003895
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4636235	4636816	-	WP_119131561.1	WP_119131561.1		sugar O-acetyltransferase			H7A86_RS19380	582	193	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4637002	4639188	-					uvrD		H7A86_RS19385	2187		old_locus_tag=XSP_003896
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4637002	4639188	-	WP_104585164.1	WP_104585164.1		DNA helicase II	uvrD		H7A86_RS19385	2187	728	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4639599	4640990	-							H7A86_RS19390	1392		old_locus_tag=XSP_003897
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4639599	4640990	-	WP_119131839.1	WP_119131839.1		FAD/NAD(P)-binding protein			H7A86_RS19390	1392	463	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4641266	4642684	-					cls		H7A86_RS19395	1419		old_locus_tag=XSP_003898
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4641266	4642684	-	WP_104650350.1	WP_104650350.1		cardiolipin synthase	cls		H7A86_RS19395	1419	472	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4642698	4644008	-							H7A86_RS19400	1311		old_locus_tag=XSP_003899
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4642698	4644008	-	WP_119131560.1	WP_119131560.1		LysR substrate-binding domain-containing protein			H7A86_RS19400	1311	436	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4644110	4644781	+							H7A86_RS19405	672		old_locus_tag=XSP_003900
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4644110	4644781	+	WP_104585158.1	WP_104585158.1		4-carboxy-4-hydroxy-2-oxoadipate aldolase/oxaloacetate decarboxylase			H7A86_RS19405	672	223	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4644774	4645829	+							H7A86_RS19410	1056		old_locus_tag=XSP_003901
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4644774	4645829	+	WP_119131559.1	WP_119131559.1		4-oxalomesaconate tautomerase			H7A86_RS19410	1056	351	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4646064	4647086	+							H7A86_RS19415	1023		old_locus_tag=XSP_003902
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4646064	4647086	+	WP_119131558.1	WP_119131558.1		amidohydrolase			H7A86_RS19415	1023	340	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4647542	4647709	-					rpmG		H7A86_RS19420	168		old_locus_tag=XSP_003903
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4647542	4647709	-	WP_002809462.1	WP_002809462.1		50S ribosomal protein L33	rpmG		H7A86_RS19420	168	55	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4647723	4647959	-					rpmB		H7A86_RS19425	237		old_locus_tag=XSP_003904
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4647723	4647959	-	WP_002809459.1	WP_002809459.1		50S ribosomal protein L28	rpmB		H7A86_RS19425	237	78	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4648272	4651466	-							H7A86_RS19430	3195		old_locus_tag=XSP_003905
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4648272	4651466	-	WP_119131838.1	WP_119131838.1		CusA/CzcA family heavy metal efflux RND transporter			H7A86_RS19430	3195	1064	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4651781	4653043	-							H7A86_RS19435	1263		old_locus_tag=XSP_003906
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4651781	4653043	-	WP_119131557.1	WP_119131557.1		efflux RND transporter periplasmic adaptor subunit			H7A86_RS19435	1263	420	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4653253	4654524	-							H7A86_RS19440	1272		old_locus_tag=XSP_003907
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4653253	4654524	-	WP_119131556.1	WP_119131556.1		TolC family protein			H7A86_RS19440	1272	423	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4654580	4654963	-							H7A86_RS19445	384		old_locus_tag=XSP_003908
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4654580	4654963	-	WP_180707956.1	WP_180707956.1		hypothetical protein			H7A86_RS19445	384	127	
gene	pseudogene	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4655057	4655257	-							H7A86_RS19450	201		partial;pseudo
CDS	without_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	4655057	4655257	-				hypothetical protein			H7A86_RS19450	201		partial;pseudo
