# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3477931	3478791	-	WP_159407520.1	WP_159407520.1		YicC family protein			EBN15_RS15120	861	286	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3478901	3479626	+					rph		EBN15_RS15125	726		old_locus_tag=EBN15_15170
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3478901	3479626	+	WP_104602531.1	WP_104602531.1		ribonuclease PH	rph		EBN15_RS15125	726	241	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3479688	3480287	+					rdgB		EBN15_RS15130	600		old_locus_tag=EBN15_15175
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3479688	3480287	+	WP_167526934.1	WP_167526934.1		RdgB/HAM1 family non-canonical purine NTP pyrophosphatase	rdgB		EBN15_RS15130	600	199	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3480303	3481460	+					hemW		EBN15_RS15135	1158		old_locus_tag=EBN15_15180
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3480303	3481460	+	WP_104602533.1	WP_104602533.1		radical SAM family heme chaperone HemW	hemW		EBN15_RS15135	1158	385	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3481662	3484073	+							EBN15_RS15140	2412		old_locus_tag=EBN15_15185
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3481662	3484073	+	WP_223214354.1	WP_223214354.1		DUF1631 domain-containing protein			EBN15_RS15140	2412	803	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3484070	3484417	+							EBN15_RS15145	348		old_locus_tag=EBN15_15190
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3484070	3484417	+	WP_104602535.1	WP_104602535.1		PilZ domain-containing protein			EBN15_RS15145	348	115	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3484479	3485804	+					pepQ		EBN15_RS15150	1326		old_locus_tag=EBN15_15195
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3484479	3485804	+	WP_104602536.1	WP_104602536.1		Xaa-Pro dipeptidase	pepQ		EBN15_RS15150	1326	441	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3485833	3486231	+							EBN15_RS15155	399		old_locus_tag=EBN15_15200
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3485833	3486231	+	WP_159407521.1	WP_159407521.1		hypothetical protein			EBN15_RS15155	399	132	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3486417	3487748	-							EBN15_RS15160	1332		old_locus_tag=EBN15_15205
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3486417	3487748	-	WP_104602538.1	WP_104602538.1		aminopeptidase P N-terminal domain-containing protein			EBN15_RS15160	1332	443	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3487762	3488304	-							EBN15_RS15165	543		old_locus_tag=EBN15_15210
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3487762	3488304	-	WP_104602539.1	WP_104602539.1		YecA family protein			EBN15_RS15165	543	180	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3488542	3488763	+							EBN15_RS15170	222		old_locus_tag=EBN15_15215
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3488542	3488763	+	WP_104602606.1	WP_104602606.1		TIGR02449 family protein			EBN15_RS15170	222	73	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3488760	3489059	+							EBN15_RS15175	300		old_locus_tag=EBN15_15220
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3488760	3489059	+	WP_104602540.1	WP_104602540.1		cell division protein ZapA			EBN15_RS15175	300	99	
gene	ncRNA	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3489156	3489339	+					ssrS		EBN15_RS15180	184		old_locus_tag=EBN15_15225
ncRNA	other	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3489156	3489339	+				6S RNA	ssrS		EBN15_RS15180	184		
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3489438	3490058	+							EBN15_RS15185	621		old_locus_tag=EBN15_15230
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3489438	3490058	+	WP_104602607.1	WP_104602607.1		5-formyltetrahydrofolate cyclo-ligase			EBN15_RS15185	621	206	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3490055	3490525	+							EBN15_RS15190	471		old_locus_tag=EBN15_15235
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3490055	3490525	+	WP_104602541.1	WP_104602541.1		EVE domain-containing protein			EBN15_RS15190	471	156	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3490579	3491226	+					rpiA		EBN15_RS15195	648		old_locus_tag=EBN15_15240
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3490579	3491226	+	WP_104602542.1	WP_104602542.1		ribose-5-phosphate isomerase RpiA	rpiA		EBN15_RS15195	648	215	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3491383	3491829	+							EBN15_RS15200	447		old_locus_tag=EBN15_15245
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3491383	3491829	+	WP_104602543.1	WP_104602543.1		DUF192 domain-containing protein			EBN15_RS15200	447	148	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3491870	3492751	+							EBN15_RS15205	882		old_locus_tag=EBN15_15250
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3491870	3492751	+	WP_104602544.1	WP_104602544.1		SirB1 family protein			EBN15_RS15205	882	293	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3492840	3493079	-							EBN15_RS15210	240		old_locus_tag=EBN15_15255
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3492840	3493079	-	WP_104602545.1	WP_104602545.1		rubredoxin			EBN15_RS15210	240	79	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3493103	3493741	+					thiE		EBN15_RS15215	639		old_locus_tag=EBN15_15260
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3493103	3493741	+	WP_104602546.1	WP_104602546.1		thiamine phosphate synthase	thiE		EBN15_RS15215	639	212	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3494182	3497349	-							EBN15_RS20130	3168		
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3494182	3497349	-	WP_167526935.1	WP_167526935.1		carboxypeptidase regulatory-like domain-containing protein			EBN15_RS20130	3168	1055	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3497644	3498933	+					hemL		EBN15_RS15225	1290		old_locus_tag=EBN15_15270
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3497644	3498933	+	WP_159407522.1	WP_159407522.1		glutamate-1-semialdehyde 2,1-aminomutase	hemL		EBN15_RS15225	1290	429	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3498956	3499558	+							EBN15_RS15230	603		old_locus_tag=EBN15_15275
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3498956	3499558	+	WP_159407523.1	WP_159407523.1		HAD-IA family hydrolase			EBN15_RS15230	603	200	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3499679	3500905	-							EBN15_RS15235	1227		old_locus_tag=EBN15_15280
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3499679	3500905	-	WP_159407524.1	WP_159407524.1		acetylornithine transaminase			EBN15_RS15235	1227	408	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3501164	3501970	-							EBN15_RS15240	807		old_locus_tag=EBN15_15285
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3501164	3501970	-	WP_159407525.1	WP_159407525.1		NAD(P)-dependent oxidoreductase			EBN15_RS15240	807	268	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3502229	3503968	-							EBN15_RS15245	1740		old_locus_tag=EBN15_15290
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3502229	3503968	-	WP_159407526.1	WP_159407526.1		type IV secretory system conjugative DNA transfer family protein			EBN15_RS15245	1740	579	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3504041	3507817	-							EBN15_RS15250	3777		old_locus_tag=EBN15_15295
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3504041	3507817	-	WP_159407527.1	WP_159407527.1		DUF2235 domain-containing protein			EBN15_RS15250	3777	1258	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3507831	3508592	-							EBN15_RS15255	762		old_locus_tag=EBN15_15300
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3507831	3508592	-	WP_223214355.1	WP_223214355.1		hypothetical protein			EBN15_RS15255	762	253	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3508617	3509612	-							EBN15_RS15265	996		old_locus_tag=EBN15_15310
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3508617	3509612	-	WP_223214463.1	WP_223214463.1		IS30 family transposase			EBN15_RS15265	996	331	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3509640	3510758	-							EBN15_RS15270	1119		old_locus_tag=EBN15_15315
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3509640	3510758	-	WP_159406523.1	WP_159406523.1		ISL3 family transposase			EBN15_RS15270	1119	372	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3511156	3511407	-							EBN15_RS15275	252		
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3511156	3511407	-	WP_146090299.1	WP_146090299.1		hypothetical protein			EBN15_RS15275	252	83	
gene	pseudogene	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3511529	3511777	+							EBN15_RS15280	249		partial;pseudo;old_locus_tag=EBN15_15320
CDS	without_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3511529	3511777	+				hypothetical protein			EBN15_RS15280	249		partial;pseudo
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3511850	3512509	-							EBN15_RS15285	660		old_locus_tag=EBN15_15325
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3511850	3512509	-	WP_104602553.1	WP_104602553.1		serine/threonine-protein kinase			EBN15_RS15285	660	219	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3512672	3514744	+							EBN15_RS15290	2073		old_locus_tag=EBN15_15330
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3512672	3514744	+	WP_223214356.1	WP_223214356.1		VTT domain-containing protein			EBN15_RS15290	2073	690	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3514792	3515676	-							EBN15_RS15295	885		old_locus_tag=EBN15_15335
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3514792	3515676	-	WP_159407529.1	WP_159407529.1		hypothetical protein			EBN15_RS15295	885	294	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3515825	3516421	-							EBN15_RS15300	597		old_locus_tag=EBN15_15340
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3515825	3516421	-	WP_104602555.1	WP_104602555.1		LON peptidase substrate-binding domain-containing protein			EBN15_RS15300	597	198	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3516421	3517788	-					mpl		EBN15_RS15305	1368		old_locus_tag=EBN15_15345
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3516421	3517788	-	WP_208800389.1	WP_208800389.1		UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	mpl		EBN15_RS15305	1368	455	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3518120	3518683	-							EBN15_RS15310	564		old_locus_tag=EBN15_15350
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3518120	3518683	-	WP_104602557.1	WP_104602557.1		adenylate kinase			EBN15_RS15310	564	187	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3518841	3520097	+							EBN15_RS15315	1257		old_locus_tag=EBN15_15355
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3518841	3520097	+	WP_104602558.1	WP_104602558.1		6-phosphofructokinase			EBN15_RS15315	1257	418	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3520693	3521577	+							EBN15_RS15320	885		old_locus_tag=EBN15_15360
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3520693	3521577	+	WP_104602559.1	WP_104602559.1		hypothetical protein			EBN15_RS15320	885	294	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3521714	3522238	-							EBN15_RS15325	525		old_locus_tag=EBN15_15365
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3521714	3522238	-	WP_208800391.1	WP_208800391.1		hypothetical protein			EBN15_RS15325	525	174	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3522484	3524511	+							EBN15_RS15330	2028		old_locus_tag=EBN15_15370
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3522484	3524511	+	WP_104602560.1	WP_104602560.1		sodium-translocating pyrophosphatase			EBN15_RS15330	2028	675	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3524713	3525249	+					ppa		EBN15_RS15335	537		old_locus_tag=EBN15_15375
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3524713	3525249	+	WP_104602561.1	WP_104602561.1		inorganic diphosphatase	ppa		EBN15_RS15335	537	178	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3525364	3526512	+							EBN15_RS15340	1149		old_locus_tag=EBN15_15380
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3525364	3526512	+	WP_167526936.1	WP_167526936.1		HDOD domain-containing protein			EBN15_RS15340	1149	382	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3526626	3527114	-							EBN15_RS15345	489		old_locus_tag=EBN15_15385
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3526626	3527114	-	WP_104602562.1	WP_104602562.1		DUF2442 domain-containing protein			EBN15_RS15345	489	162	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3527111	3527341	-							EBN15_RS15350	231		old_locus_tag=EBN15_15390
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3527111	3527341	-	WP_208800393.1	WP_208800393.1		DUF4160 domain-containing protein			EBN15_RS15350	231	76	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3527558	3530443	-							EBN15_RS15355	2886		old_locus_tag=EBN15_15395
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3527558	3530443	-	WP_167526937.1	WP_167526937.1		TonB-dependent receptor			EBN15_RS15355	2886	961	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3530492	3531385	-							EBN15_RS15360	894		old_locus_tag=EBN15_15400
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3530492	3531385	-	WP_104602564.1	WP_104602564.1		helix-turn-helix transcriptional regulator			EBN15_RS15360	894	297	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3531496	3533823	-							EBN15_RS15365	2328		old_locus_tag=EBN15_15405
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3531496	3533823	-	WP_159407531.1	WP_159407531.1		winged helix-turn-helix domain-containing protein			EBN15_RS15365	2328	775	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3534234	3536111	-					thiC		EBN15_RS15370	1878		old_locus_tag=EBN15_15410
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3534234	3536111	-	WP_104602566.1	WP_104602566.1		phosphomethylpyrimidine synthase ThiC	thiC		EBN15_RS15370	1878	625	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3536377	3538215	-							EBN15_RS15375	1839		old_locus_tag=EBN15_15415
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3536377	3538215	-	WP_167526938.1	WP_167526938.1		methyl-accepting chemotaxis protein			EBN15_RS15375	1839	612	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3538292	3540001	-					ggt		EBN15_RS15380	1710		old_locus_tag=EBN15_15420
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3538292	3540001	-	WP_104602567.1	WP_104602567.1		gamma-glutamyltransferase	ggt		EBN15_RS15380	1710	569	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3540643	3541644	+					ilvC		EBN15_RS15385	1002		old_locus_tag=EBN15_15425
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3540643	3541644	+	WP_104602568.1	WP_104602568.1		ketol-acid reductoisomerase	ilvC		EBN15_RS15385	1002	333	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3541690	3543411	+					ilvG		EBN15_RS15390	1722		old_locus_tag=EBN15_15430
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3541690	3543411	+	WP_104602569.1	WP_104602569.1		acetolactate synthase 2 catalytic subunit	ilvG		EBN15_RS15390	1722	573	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3543395	3543652	+							EBN15_RS15395	258		old_locus_tag=EBN15_15435
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3543395	3543652	+	WP_104602570.1	WP_104602570.1		acetolactate synthase			EBN15_RS15395	258	85	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3543728	3544846	+							EBN15_RS15400	1119		old_locus_tag=EBN15_15440
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3543728	3544846	+	WP_104602571.1	WP_104602571.1		threonine dehydratase			EBN15_RS15400	1119	372	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3544843	3546405	+							EBN15_RS15405	1563		old_locus_tag=EBN15_15445
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3544843	3546405	+	WP_159407532.1	WP_159407532.1		2-isopropylmalate synthase			EBN15_RS15405	1563	520	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3546949	3548022	-					leuB		EBN15_RS15410	1074		old_locus_tag=EBN15_15455
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3546949	3548022	-	WP_104602574.1	WP_104602574.1		3-isopropylmalate dehydrogenase	leuB		EBN15_RS15410	1074	357	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3548076	3548723	-					leuD		EBN15_RS15415	648		old_locus_tag=EBN15_15460
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3548076	3548723	-	WP_104602575.1	WP_104602575.1		3-isopropylmalate dehydratase small subunit	leuD		EBN15_RS15415	648	215	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3548792	3550231	-					leuC		EBN15_RS15420	1440		old_locus_tag=EBN15_15465
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3548792	3550231	-	WP_104602576.1	WP_104602576.1		3-isopropylmalate dehydratase large subunit	leuC		EBN15_RS15420	1440	479	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3550349	3551227	+							EBN15_RS15425	879		old_locus_tag=EBN15_15470
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3550349	3551227	+	WP_104602577.1	WP_104602577.1		LysR family transcriptional regulator			EBN15_RS15425	879	292	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3551238	3554183	-							EBN15_RS15430	2946		old_locus_tag=EBN15_15475
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3551238	3554183	-	WP_104602578.1	WP_104602578.1		ligand-binding sensor domain-containing diguanylate cyclase			EBN15_RS15430	2946	981	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3554554	3555207	+							EBN15_RS15435	654		old_locus_tag=EBN15_15480
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3554554	3555207	+	WP_159407533.1	WP_159407533.1		TetR/AcrR family transcriptional regulator			EBN15_RS15435	654	217	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3555336	3555992	+							EBN15_RS15440	657		old_locus_tag=EBN15_15485
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3555336	3555992	+	WP_104602613.1	WP_104602613.1		protein-L-isoaspartate O-methyltransferase			EBN15_RS15440	657	218	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3556012	3557385	+							EBN15_RS15445	1374		old_locus_tag=EBN15_15490
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3556012	3557385	+	WP_104602580.1	WP_104602580.1		TolC family outer membrane protein			EBN15_RS15445	1374	457	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3557591	3558904	-					waaA		EBN15_RS15450	1314		old_locus_tag=EBN15_15495
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3557591	3558904	-	WP_104602581.1	WP_104602581.1		lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase	waaA		EBN15_RS15450	1314	437	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3558991	3559911	+							EBN15_RS15455	921		old_locus_tag=EBN15_15500
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3558991	3559911	+	WP_104602582.1	WP_104602582.1		LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferase			EBN15_RS15455	921	306	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3559948	3561279	-							EBN15_RS15460	1332		old_locus_tag=EBN15_15505
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3559948	3561279	-	WP_159407534.1	WP_159407534.1		O-antigen ligase family protein			EBN15_RS15460	1332	443	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3561260	3562372	-							EBN15_RS15465	1113		old_locus_tag=EBN15_15510
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3561260	3562372	-	WP_159407535.1	WP_159407535.1		glycosyltransferase			EBN15_RS15465	1113	370	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3562383	3562580	-							EBN15_RS15470	198		old_locus_tag=EBN15_15515
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3562383	3562580	-	WP_104602585.1	WP_104602585.1		zinc-finger domain-containing protein			EBN15_RS15470	198	65	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3562851	3563426	-							EBN15_RS15475	576		old_locus_tag=EBN15_15520
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3562851	3563426	-	WP_159407536.1	WP_159407536.1		nucleotidyl transferase AbiEii/AbiGii toxin family protein			EBN15_RS15475	576	191	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3563696	3564814	+							EBN15_RS15480	1119		old_locus_tag=EBN15_15525
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3563696	3564814	+	WP_159407537.1	WP_159407537.1		ISL3 family transposase			EBN15_RS15480	1119	372	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3564782	3565096	-							EBN15_RS15485	315		old_locus_tag=EBN15_15530
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3564782	3565096	-	WP_159407538.1	WP_159407538.1		nucleotidyl transferase AbiEii/AbiGii toxin family protein			EBN15_RS15485	315	104	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3565093	3566019	-							EBN15_RS15490	927		old_locus_tag=EBN15_15535
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3565093	3566019	-	WP_104602587.1	WP_104602587.1		hypothetical protein			EBN15_RS15490	927	308	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3566470	3568779	-							EBN15_RS15495	2310		old_locus_tag=EBN15_15540
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3566470	3568779	-	WP_104602588.1	WP_104602588.1		NADP-dependent malic enzyme			EBN15_RS15495	2310	769	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3568978	3570324	-							EBN15_RS15500	1347		old_locus_tag=EBN15_15545
