# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4427891	4428148	+	WP_128421643.1	WP_128421643.1		transposase			G4Q83_RS20700	258	85	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4428300	4428434	+							G4Q83_RS20705	135		old_locus_tag=G4Q83_20785
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4428300	4428434	+	WP_246432412.1	WP_246432412.1		transposase			G4Q83_RS20705	135	44	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4429047	4429298	+							G4Q83_RS20710	252		old_locus_tag=G4Q83_20790
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4429047	4429298	+	WP_211288375.1	WP_211288375.1		MASE1 domain-containing protein			G4Q83_RS20710	252	83	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4430303	4430536	+							G4Q83_RS23835	234		partial;pseudo
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4430303	4430536	+				IS30 family transposase			G4Q83_RS23835	234		partial;pseudo
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4430633	4431711	+							G4Q83_RS20720	1079		pseudo;old_locus_tag=G4Q83_20800
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4430633	4431711	+				IS630 family transposase			G4Q83_RS20720	1079		pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4431881	4432402	+							G4Q83_RS20725	522		old_locus_tag=G4Q83_20805
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4431881	4432402	+	WP_246432413.1	WP_246432413.1		transposase			G4Q83_RS20725	522	173	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4432638	4434470	+							G4Q83_RS20730	1833		old_locus_tag=G4Q83_20810
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4432638	4434470	+	WP_128421464.1	WP_128421464.1		DUF885 family protein			G4Q83_RS20730	1833	610	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4434915	4435151	+					rpmB		G4Q83_RS20735	237		old_locus_tag=G4Q83_20815
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4434915	4435151	+	WP_128421465.1	WP_128421465.1		50S ribosomal protein L28	rpmB		G4Q83_RS20735	237	78	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4435162	4435329	+					rpmG		G4Q83_RS20740	168		old_locus_tag=G4Q83_20820
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4435162	4435329	+	WP_170867542.1	WP_170867542.1		50S ribosomal protein L33	rpmG		G4Q83_RS20740	168	55	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4435523	4436941	+					cls		G4Q83_RS20745	1419		old_locus_tag=G4Q83_20825
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4435523	4436941	+	WP_128421466.1	WP_128421466.1		cardiolipin synthase	cls		G4Q83_RS20745	1419	472	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4437058	4438491	+							G4Q83_RS20750	1434		old_locus_tag=G4Q83_20830
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4437058	4438491	+	WP_128421467.1	WP_128421467.1		FAD/NAD(P)-binding protein			G4Q83_RS20750	1434	477	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4438606	4440129	-							G4Q83_RS20755	1524		old_locus_tag=G4Q83_20835
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4438606	4440129	-	WP_128421468.1	WP_128421468.1		MFS transporter			G4Q83_RS20755	1524	507	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4440247	4441128	+							G4Q83_RS20760	882		old_locus_tag=G4Q83_20840
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4440247	4441128	+	WP_128421469.1	WP_128421469.1		LysR family transcriptional regulator			G4Q83_RS20760	882	293	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4441209	4443410	+					uvrD		G4Q83_RS20765	2202		old_locus_tag=G4Q83_20845
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4441209	4443410	+	WP_128421470.1	WP_128421470.1		DNA helicase II	uvrD		G4Q83_RS20765	2202	733	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4443546	4443977	+					tnpA		G4Q83_RS20770	432		pseudo;old_locus_tag=G4Q83_20850
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4443546	4443977	+				IS200/IS605 family transposase	tnpA		G4Q83_RS20770	432		pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4444720	4446936	+					yccS		G4Q83_RS20775	2217		old_locus_tag=G4Q83_20855
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4444720	4446936	+	WP_128420657.1	WP_128420657.1		YccS family putative transporter	yccS		G4Q83_RS20775	2217	738	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4446881	4448092	-							G4Q83_RS20780	1212		old_locus_tag=G4Q83_20860
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4446881	4448092	-	WP_128420656.1	WP_128420656.1		MFS transporter			G4Q83_RS20780	1212	403	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4448198	4449136	+							G4Q83_RS20785	939		old_locus_tag=G4Q83_20865
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4448198	4449136	+	WP_128420655.1	WP_128420655.1		LysR family transcriptional regulator			G4Q83_RS20785	939	312	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4449164	4451086	+							G4Q83_RS20790	1923		old_locus_tag=G4Q83_20870
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4449164	4451086	+	WP_128420654.1	WP_128420654.1		MFS transporter			G4Q83_RS20790	1923	640	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4451215	4451454	+							G4Q83_RS23840	240		
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4451215	4451454	+	WP_246432188.1	WP_246432188.1		hypothetical protein			G4Q83_RS23840	240	79	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4451632	4451973	+							G4Q83_RS20800	342		old_locus_tag=G4Q83_20880
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4451632	4451973	+	WP_128420653.1	WP_128420653.1		CD225/dispanin family protein			G4Q83_RS20800	342	113	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4451978	4452385	+							G4Q83_RS20805	408		old_locus_tag=G4Q83_20885
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4451978	4452385	+	WP_128420652.1	WP_128420652.1		DUF2752 domain-containing protein			G4Q83_RS20805	408	135	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4452414	4453310	-							G4Q83_RS20810	897		old_locus_tag=G4Q83_20890
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4452414	4453310	-	WP_128420651.1	WP_128420651.1		hypothetical protein			G4Q83_RS20810	897	298	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4453381	4454313	-					nudC		G4Q83_RS20815	933		old_locus_tag=G4Q83_20895
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4453381	4454313	-	WP_128420650.1	WP_128420650.1		NAD(+) diphosphatase	nudC		G4Q83_RS20815	933	310	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4454362	4454748	-					erpA		G4Q83_RS20820	387		old_locus_tag=G4Q83_20900
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4454362	4454748	-	WP_128420649.1	WP_128420649.1		iron-sulfur cluster insertion protein ErpA	erpA		G4Q83_RS20820	387	128	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4454780	4455232	-							G4Q83_RS20825	453		old_locus_tag=G4Q83_20905
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4454780	4455232	-	WP_128420648.1	WP_128420648.1		polymer-forming cytoskeletal protein			G4Q83_RS20825	453	150	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4455250	4455975	-							G4Q83_RS20830	726		old_locus_tag=G4Q83_20910
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4455250	4455975	-	WP_128420647.1	WP_128420647.1		hypothetical protein			G4Q83_RS20830	726	241	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4456176	4456796	+							G4Q83_RS20835	621		old_locus_tag=G4Q83_20915
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4456176	4456796	+	WP_128420646.1	WP_128420646.1		DUF4126 domain-containing protein			G4Q83_RS20835	621	206	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4456842	4458707	+							G4Q83_RS20840	1866		old_locus_tag=G4Q83_20920
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4456842	4458707	+	WP_128420645.1	WP_128420645.1		EAL domain-containing response regulator			G4Q83_RS20840	1866	621	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4458710	4461133	+							G4Q83_RS20845	2424		old_locus_tag=G4Q83_20925
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4458710	4461133	+	WP_246432189.1	WP_246432189.1		ATP-binding protein			G4Q83_RS20845	2424	807	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4461413	4461883	-					bfr		G4Q83_RS20850	471		old_locus_tag=G4Q83_20930
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4461413	4461883	-	WP_128420644.1	WP_128420644.1		bacterioferritin	bfr		G4Q83_RS20850	471	156	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4461992	4462201	-							G4Q83_RS20855	210		old_locus_tag=G4Q83_20935
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4461992	4462201	-	WP_128420643.1	WP_128420643.1		(2Fe-2S)-binding protein			G4Q83_RS20855	210	69	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4462281	4462892	-							G4Q83_RS20860	612		old_locus_tag=G4Q83_20940
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4462281	4462892	-	WP_128420642.1	WP_128420642.1		RNA pyrophosphohydrolase			G4Q83_RS20860	612	203	
gene	tRNA	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4463013	4463089	+							G4Q83_RS20865	77		old_locus_tag=G4Q83_20945
tRNA		GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4463013	4463089	+				tRNA-Met			G4Q83_RS20865	77		anticodon=CAT
gene	tRNA	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4463135	4463209	+							G4Q83_RS20870	75		old_locus_tag=G4Q83_20950
tRNA		GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4463135	4463209	+				tRNA-Gln			G4Q83_RS20870	75		anticodon=CTG
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4463308	4464036	+							G4Q83_RS23845	729		partial;pseudo
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4463308	4464036	+				DDE-type integrase/transposase/recombinase			G4Q83_RS23845	729		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4464077	4464877	+							G4Q83_RS20885	801		old_locus_tag=G4Q83_20965
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4464077	4464877	+	WP_128420641.1	WP_128420641.1		exodeoxyribonuclease III			G4Q83_RS20885	801	266	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4464874	4466181	+							G4Q83_RS20890	1308		old_locus_tag=G4Q83_20970
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4464874	4466181	+	WP_128420640.1	WP_128420640.1		MFS transporter			G4Q83_RS20890	1308	435	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4466252	4466479	+							G4Q83_RS20895	228		old_locus_tag=G4Q83_20975
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4466252	4466479	+	WP_128420639.1	WP_128420639.1		hypothetical protein			G4Q83_RS20895	228	75	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4466526	4467656	-							G4Q83_RS20900	1131		old_locus_tag=G4Q83_20980
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4466526	4467656	-	WP_128420638.1	WP_128420638.1		anhydro-N-acetylmuramic acid kinase			G4Q83_RS20900	1131	376	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4467748	4469217	-							G4Q83_RS20905	1470		old_locus_tag=G4Q83_20985
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4467748	4469217	-	WP_128420637.1	WP_128420637.1		peptidoglycan DD-metalloendopeptidase family protein			G4Q83_RS20905	1470	489	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4469386	4470597	+					tyrS		G4Q83_RS20910	1212		old_locus_tag=G4Q83_20990
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4469386	4470597	+	WP_128420636.1	WP_128420636.1		tyrosine--tRNA ligase	tyrS		G4Q83_RS20910	1212	403	
gene	rRNA	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4471188	4472732	+							G4Q83_RS20915	1545		old_locus_tag=G4Q83_20995
rRNA		GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4471188	4472732	+				16S ribosomal RNA			G4Q83_RS20915	1545		
gene	tRNA	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4472819	4472894	+							G4Q83_RS20920	76		old_locus_tag=G4Q83_21000
tRNA		GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4472819	4472894	+				tRNA-Ala			G4Q83_RS20920	76		anticodon=TGC
gene	tRNA	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4472971	4473047	+							G4Q83_RS20925	77		old_locus_tag=G4Q83_21005
tRNA		GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4472971	4473047	+				tRNA-Ile			G4Q83_RS20925	77		anticodon=GAT
gene	rRNA	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4473271	4476150	+							G4Q83_RS20930	2880		old_locus_tag=G4Q83_21010
rRNA		GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4473271	4476150	+				23S ribosomal RNA			G4Q83_RS20930	2880		
gene	rRNA	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4476320	4476434	+					rrf		G4Q83_RS20935	115		old_locus_tag=G4Q83_21015
rRNA		GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4476320	4476434	+				5S ribosomal RNA	rrf		G4Q83_RS20935	115		
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4476689	4477311	+							G4Q83_RS20940	623		partial;pseudo;old_locus_tag=G4Q83_21020
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4476689	4477311	+				transposase			G4Q83_RS20940	623		partial;pseudo
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4477442	4477852	+							G4Q83_RS20945	411		partial;pseudo;old_locus_tag=G4Q83_21025
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4477442	4477852	+				tyrosine-type recombinase/integrase			G4Q83_RS20945	411		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4477991	4478374	+							G4Q83_RS20950	384		old_locus_tag=G4Q83_21030
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4477991	4478374	+	WP_128421944.1	WP_128421944.1		type II toxin-antitoxin system RelE/ParE family toxin			G4Q83_RS20950	384	127	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4478358	4478660	+							G4Q83_RS20955	303		old_locus_tag=G4Q83_21035
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4478358	4478660	+	WP_020831613.1	WP_020831613.1		DNA-binding transcriptional regulator			G4Q83_RS20955	303	100	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4478683	4479513	+							G4Q83_RS20960	831		old_locus_tag=G4Q83_21040
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4478683	4479513	+	WP_128421943.1	WP_128421943.1		TIGR02391 family protein			G4Q83_RS20960	831	276	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4479587	4480018	-					tnpA		G4Q83_RS20965	432		pseudo;old_locus_tag=G4Q83_21045
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4479587	4480018	-				IS200/IS605 family transposase	tnpA		G4Q83_RS20965	432		pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4480172	4481455	+							G4Q83_RS20970	1284		old_locus_tag=G4Q83_21050
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4480172	4481455	+	WP_128421899.1	WP_128421899.1		hypothetical protein			G4Q83_RS20970	1284	427	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4481574	4484045	-							G4Q83_RS20975	2472		old_locus_tag=G4Q83_21055
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4481574	4484045	-	WP_185817285.1	WP_185817285.1		AAA family ATPase			G4Q83_RS20975	2472	823	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4484083	4485233	+							G4Q83_RS20980	1151		pseudo;old_locus_tag=G4Q83_21060
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4484083	4485233	+				IS3 family transposase			G4Q83_RS20980	1151		pseudo
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4485501	4485857	-							G4Q83_RS20985	357		partial;pseudo;old_locus_tag=G4Q83_21065
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4485501	4485857	-				integrase core domain-containing protein			G4Q83_RS20985	357		partial;pseudo
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4485883	4486167	+							G4Q83_RS20990	285		partial;pseudo;old_locus_tag=G4Q83_21070
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4485883	4486167	+				integrase core domain-containing protein			G4Q83_RS20990	285		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4486645	4488219	+							G4Q83_RS20995	1575		old_locus_tag=G4Q83_21075
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4486645	4488219	+	WP_128421293.1	WP_128421293.1		SDR family oxidoreductase			G4Q83_RS20995	1575	524	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4488740	4490404	+							G4Q83_RS21000	1665		old_locus_tag=G4Q83_21080
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4488740	4490404	+	WP_128421294.1	WP_128421294.1		ShlB/FhaC/HecB family hemolysin secretion/activation protein			G4Q83_RS21000	1665	554	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4490511	4494668	+							G4Q83_RS21005	4158		old_locus_tag=G4Q83_21085
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4490511	4494668	+	WP_185817286.1	WP_185817286.1		filamentous hemagglutinin N-terminal domain-containing protein			G4Q83_RS21005	4158	1385	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4495170	4495880	+							G4Q83_RS21010	711		old_locus_tag=G4Q83_21090
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4495170	4495880	+	WP_185817287.1	WP_185817287.1		DUF6531 domain-containing protein			G4Q83_RS21010	711	236	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4495870	4497279	+							G4Q83_RS21015	1410		old_locus_tag=G4Q83_21095
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4495870	4497279	+	WP_128421297.1	WP_128421297.1		RHS repeat protein			G4Q83_RS21015	1410	469	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4497276	4498130	+							G4Q83_RS23850	855		
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4497276	4498130	+	WP_246432190.1	WP_246432190.1		hypothetical protein			G4Q83_RS23850	855	284	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4498070	4500484	+							G4Q83_RS21020	2415		old_locus_tag=G4Q83_21100
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4498070	4500484	+	WP_246432414.1	WP_246432414.1		hypothetical protein			G4Q83_RS21020	2415	804	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4500515	4501746	+							G4Q83_RS21025	1232		old_locus_tag=G4Q83_21105
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4500515	4501746	+	WP_185817288.1	WP_185817288.1		IS3 family transposase			G4Q83_RS21025	1233	410	ribosomal_slippage
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4501902	4502440	-							G4Q83_RS21030	539		partial;pseudo;old_locus_tag=G4Q83_21110
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4501902	4502440	-				IS3 family transposase			G4Q83_RS21030	539		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4502361	4502582	+							G4Q83_RS21035	222		old_locus_tag=G4Q83_21115
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4502361	4502582	+	WP_128420144.1	WP_128420144.1		hypothetical protein			G4Q83_RS21035	222	73	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4502874	4503269	+							G4Q83_RS21040	396		old_locus_tag=G4Q83_21120
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4502874	4503269	+	WP_128420143.1	WP_128420143.1		H-NS histone family protein			G4Q83_RS21040	396	131	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4503725	4505485	+							G4Q83_RS21045	1761		old_locus_tag=G4Q83_21125
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4503725	4505485	+	WP_246432415.1	WP_246432415.1		methyl-accepting chemotaxis protein			G4Q83_RS21045	1761	586	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4505729	4507816	+							G4Q83_RS21050	2088		old_locus_tag=G4Q83_21130
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4505729	4507816	+	WP_128420142.1	WP_128420142.1		phospholipase C, phosphocholine-specific			G4Q83_RS21050	2088	695	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4507981	4510266	-							G4Q83_RS21055	2286		old_locus_tag=G4Q83_21135
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4507981	4510266	-	WP_128420141.1	WP_128420141.1		TonB-dependent receptor			G4Q83_RS21055	2286	761	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4510520	4511413	+					rimK		G4Q83_RS21060	894		old_locus_tag=G4Q83_21140
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4510520	4511413	+	WP_128420140.1	WP_128420140.1		30S ribosomal protein S6--L-glutamate ligase	rimK		G4Q83_RS21060	894	297	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4511637	4512182	-							G4Q83_RS21065	546		old_locus_tag=G4Q83_21145
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4511637	4512182	-	WP_170069160.1	WP_170069160.1		hypothetical protein			G4Q83_RS21065	546	181	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4512148	4512825	+							G4Q83_RS21070	678		old_locus_tag=G4Q83_21150
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4512148	4512825	+	WP_128420148.1	WP_128420148.1		response regulator transcription factor			G4Q83_RS21070	678	225	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4513199	4514536	+							G4Q83_RS21075	1338		old_locus_tag=G4Q83_21155
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4513199	4514536	+	WP_128420139.1	WP_128420139.1		HAMP domain-containing histidine kinase			G4Q83_RS21075	1338	445	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4514796	4515416	-					coaE		G4Q83_RS21080	621		old_locus_tag=G4Q83_21160
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4514796	4515416	-	WP_128420138.1	WP_128420138.1		dephospho-CoA kinase	coaE		G4Q83_RS21080	621	206	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4515430	4516293	-							G4Q83_RS21085	864		old_locus_tag=G4Q83_21165
