# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4415290	4415748	-							FZ025_RS19395	459		old_locus_tag=FZ025_19455
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4415290	4415748	-	WP_046979859.1	WP_046979859.1		NUDIX hydrolase			FZ025_RS19395	459	152	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4415748	4416251	-							FZ025_RS19400	504		old_locus_tag=FZ025_19460
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4415748	4416251	-	WP_046979858.1	WP_046979858.1		hypothetical protein			FZ025_RS19400	504	167	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4416328	4416648	+					clpS		FZ025_RS19405	321		old_locus_tag=FZ025_19465
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4416328	4416648	+	WP_046979857.1	WP_046979857.1		ATP-dependent Clp protease adapter ClpS	clpS		FZ025_RS19405	321	106	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4416773	4419055	+					clpA		FZ025_RS19410	2283		old_locus_tag=FZ025_19470
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4416773	4419055	+	WP_046979856.1	WP_046979856.1		ATP-dependent Clp protease ATP-binding subunit ClpA	clpA		FZ025_RS19410	2283	760	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4419185	4419403	-					infA		FZ025_RS19415	219		old_locus_tag=FZ025_19475
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4419185	4419403	-	WP_004425677.1	WP_004425677.1		translation initiation factor IF-1	infA		FZ025_RS19415	219	72	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4419498	4420235	-					aat		FZ025_RS19420	738		old_locus_tag=FZ025_19480
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4419498	4420235	-	WP_046979855.1	WP_046979855.1		leucyl/phenylalanyl-tRNA--protein transferase	aat		FZ025_RS19420	738	245	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4420264	4421385	-							FZ025_RS19425	1122		old_locus_tag=FZ025_19485
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4420264	4421385	-	WP_046979854.1	WP_046979854.1		GNAT family N-acetyltransferase			FZ025_RS19425	1122	373	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4421491	4422459	-					trxB		FZ025_RS19430	969		old_locus_tag=FZ025_19490
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4421491	4422459	-	WP_046979853.1	WP_046979853.1		thioredoxin-disulfide reductase	trxB		FZ025_RS19430	969	322	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4422765	4425137	+							FZ025_RS19435	2373		old_locus_tag=FZ025_19495
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4422765	4425137	+	WP_104558565.1	WP_104558565.1		DNA translocase FtsK			FZ025_RS19435	2373	790	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4425290	4427182	+							FZ025_RS19440	1893		old_locus_tag=FZ025_19500
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4425290	4427182	+	WP_208803693.1	WP_208803693.1		transglutaminase family protein			FZ025_RS19440	1893	630	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4427256	4427882	+					lolA		FZ025_RS19445	627		old_locus_tag=FZ025_19505
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4427256	4427882	+	WP_046980194.1	WP_046980194.1		outer membrane lipoprotein chaperone LolA	lolA		FZ025_RS19445	627	208	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4427956	4432101	-							FZ025_RS19450	4146		old_locus_tag=FZ025_19510
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4427956	4432101	-	WP_208803694.1	WP_208803694.1		type III effector			FZ025_RS19450	4146	1381	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4432452	4433762	+							FZ025_RS19460	1311		old_locus_tag=FZ025_19520
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4432452	4433762	+	WP_244292549.1	WP_244292549.1		replication-associated recombination protein A			FZ025_RS19460	1311	436	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4433946	4434365	+					crcB		FZ025_RS19465	420		old_locus_tag=FZ025_19525
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4433946	4434365	+	WP_104558564.1	WP_104558564.1		fluoride efflux transporter CrcB	crcB		FZ025_RS19465	420	139	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4434393	4434725	-							FZ025_RS19470	333		old_locus_tag=FZ025_19530
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4434393	4434725	-	WP_104558563.1	WP_104558563.1		DUF3325 domain-containing protein			FZ025_RS19470	333	110	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4434722	4436344	-							FZ025_RS19475	1623		old_locus_tag=FZ025_19535
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4434722	4436344	-	WP_046981988.1	WP_046981988.1		PepSY domain-containing protein			FZ025_RS19475	1623	540	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4436341	4436688	-							FZ025_RS19480	348		old_locus_tag=FZ025_19540
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4436341	4436688	-	WP_104558562.1	WP_104558562.1		DUF3649 domain-containing protein			FZ025_RS19480	348	115	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4436945	4437616	-							FZ025_RS19485	672		old_locus_tag=FZ025_19545
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4436945	4437616	-	WP_104558561.1	WP_104558561.1		cytochrome C biogenesis protein			FZ025_RS19485	672	223	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4437610	4438056	-							FZ025_RS19490	447		old_locus_tag=FZ025_19550
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4437610	4438056	-	WP_244292406.1	WP_244292406.1		cytochrome c-type biogenesis protein CcmH			FZ025_RS19490	447	148	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4438098	4438640	-							FZ025_RS19495	543		old_locus_tag=FZ025_19555
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4438098	4438640	-	WP_046977798.1	WP_046977798.1		DsbE family thiol:disulfide interchange protein			FZ025_RS19495	543	180	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4438637	4440619	-							FZ025_RS19500	1983		old_locus_tag=FZ025_19560
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4438637	4440619	-	WP_046977803.1	WP_046977803.1		heme lyase CcmF/NrfE family subunit			FZ025_RS19500	1983	660	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4440678	4441154	-					ccmE		FZ025_RS19505	477		old_locus_tag=FZ025_19565
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4440678	4441154	-	WP_046977797.1	WP_046977797.1		cytochrome c maturation protein CcmE	ccmE		FZ025_RS19505	477	158	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4441138	4441353	-					ccmD		FZ025_RS19510	216		old_locus_tag=FZ025_19570
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4441138	4441353	-	WP_046977796.1	WP_046977796.1		heme exporter protein CcmD	ccmD		FZ025_RS19510	216	71	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4441350	4442150	-							FZ025_RS19515	801		old_locus_tag=FZ025_19575
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4441350	4442150	-	WP_046977795.1	WP_046977795.1		heme ABC transporter permease			FZ025_RS19515	801	266	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4442162	4443493	-							FZ025_RS19520	1332		old_locus_tag=FZ025_19580
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4442162	4443493	-	WP_046977794.1	WP_046977794.1		S8 family serine peptidase			FZ025_RS19520	1332	443	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4443490	4444134	-							FZ025_RS19525	645		old_locus_tag=FZ025_19585
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4443490	4444134	-	WP_046977793.1	WP_046977793.1		hypothetical protein			FZ025_RS19525	645	214	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4444131	4444733	-							FZ025_RS19530	603		old_locus_tag=FZ025_19590
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4444131	4444733	-	WP_208803695.1	WP_208803695.1		sigma-70 family RNA polymerase sigma factor			FZ025_RS19530	603	200	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4444780	4445541	-							FZ025_RS19535	762		old_locus_tag=FZ025_19595
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4444780	4445541	-	WP_244292407.1	WP_244292407.1		hypothetical protein			FZ025_RS19535	762	253	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4445822	4446220	-							FZ025_RS19540	399		old_locus_tag=FZ025_19600
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4445822	4446220	-	WP_046977791.1	WP_046977791.1		c-type cytochrome			FZ025_RS19540	399	132	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4446250	4447611	-							FZ025_RS19545	1362		old_locus_tag=FZ025_19605
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4446250	4447611	-	WP_104558560.1	WP_104558560.1		cytochrome C			FZ025_RS19545	1362	453	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4447671	4448225	-							FZ025_RS19550	555		old_locus_tag=FZ025_19610
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4447671	4448225	-	WP_244292550.1	WP_244292550.1		cytochrome b/b6 domain-containing protein			FZ025_RS19550	555	184	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4448529	4448945	+							FZ025_RS19555	417		old_locus_tag=FZ025_19615
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4448529	4448945	+	WP_046977789.1	WP_046977789.1		FdtA/QdtA family cupin domain-containing protein			FZ025_RS19555	417	138	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4448950	4449615	+							FZ025_RS19560	666		old_locus_tag=FZ025_19620
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4448950	4449615	+	WP_046977788.1	WP_046977788.1		acetyltransferase			FZ025_RS19560	666	221	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4449623	4450582	+							FZ025_RS19565	960		old_locus_tag=FZ025_19625
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4449623	4450582	+	WP_046977787.1	WP_046977787.1		hypothetical protein			FZ025_RS19565	960	319	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4450569	4451504	+							FZ025_RS19570	936		old_locus_tag=FZ025_19630
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4450569	4451504	+	WP_046977786.1	WP_046977786.1		GNAT family N-acetyltransferase			FZ025_RS19570	936	311	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4451501	4452616	+							FZ025_RS19575	1116		old_locus_tag=FZ025_19635
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4451501	4452616	+	WP_046977785.1	WP_046977785.1		DegT/DnrJ/EryC1/StrS family aminotransferase			FZ025_RS19575	1116	371	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4452613	4453866	+							FZ025_RS19580	1254		old_locus_tag=FZ025_19640
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4452613	4453866	+	WP_046977784.1	WP_046977784.1		O-antigen translocase			FZ025_RS19580	1254	417	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4453866	4454807	+							FZ025_RS19585	942		old_locus_tag=FZ025_19645
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4453866	4454807	+	WP_046977783.1	WP_046977783.1		glycosyltransferase			FZ025_RS19585	942	313	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4454804	4455985	+							FZ025_RS19590	1182		old_locus_tag=FZ025_19650
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4454804	4455985	+	WP_104558559.1	WP_104558559.1		hypothetical protein			FZ025_RS19590	1182	393	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4455982	4456839	+							FZ025_RS19595	858		old_locus_tag=FZ025_19655
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4455982	4456839	+	WP_046981567.1	WP_046981567.1		Wzz/FepE/Etk N-terminal domain-containing protein			FZ025_RS19595	858	285	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4456985	4457833	+							FZ025_RS19600	849		old_locus_tag=FZ025_19660
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4456985	4457833	+	WP_046981570.1	WP_046981570.1		class I SAM-dependent methyltransferase			FZ025_RS19600	849	282	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4457837	4459066	+							FZ025_RS19605	1230		old_locus_tag=FZ025_19665
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4457837	4459066	+	WP_104558558.1	WP_104558558.1		amidohydrolase family protein			FZ025_RS19605	1230	409	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4459063	4459761	+							FZ025_RS19610	699		old_locus_tag=FZ025_19670
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4459063	4459761	+	WP_046981565.1	WP_046981565.1		class I SAM-dependent methyltransferase			FZ025_RS19610	699	232	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4459785	4461296	+							FZ025_RS19615	1512		old_locus_tag=FZ025_19675
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4459785	4461296	+	WP_046981564.1	WP_046981564.1		B12-binding domain-containing radical SAM protein			FZ025_RS19615	1512	503	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4461323	4462447	+							FZ025_RS19620	1125		old_locus_tag=FZ025_19680
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4461323	4462447	+	WP_046981569.1	WP_046981569.1		glycosyltransferase family 4 protein			FZ025_RS19620	1125	374	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4462444	4463550	+							FZ025_RS19625	1107		old_locus_tag=FZ025_19685
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4462444	4463550	+	WP_104558557.1	WP_104558557.1		glycosyltransferase family 4 protein			FZ025_RS19625	1107	368	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4463632	4464921	-							FZ025_RS19630	1290		old_locus_tag=FZ025_19690
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4463632	4464921	-	WP_104558556.1	WP_104558556.1		nucleotidyltransferase family protein			FZ025_RS19630	1290	429	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4464918	4466414	-							FZ025_RS19635	1497		old_locus_tag=FZ025_19695
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4464918	4466414	-	WP_046980678.1	WP_046980678.1		B12-binding domain-containing radical SAM protein			FZ025_RS19635	1497	498	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4466639	4467697	+							FZ025_RS19640	1059		old_locus_tag=FZ025_19700
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4466639	4467697	+	WP_104558587.1	WP_104558587.1		serine kinase			FZ025_RS19640	1059	352	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4467935	4469566	+							FZ025_RS19645	1632		old_locus_tag=FZ025_19705
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4467935	4469566	+	WP_244292551.1	WP_244292551.1		ABC transporter ATP-binding protein/permease			FZ025_RS19645	1632	543	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4469794	4470501	+							FZ025_RS19650	708		old_locus_tag=FZ025_19710
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4469794	4470501	+	WP_046980680.1	WP_046980680.1		TraX family protein			FZ025_RS19650	708	235	
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4470658	4470870	+					tnpA		FZ025_RS19655	213		partial;pseudo;old_locus_tag=FZ025_19720
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4470658	4470870	+				IS200/IS605 family transposase	tnpA		FZ025_RS19655	213		partial;pseudo
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4470915	4472573	-							FZ025_RS19660	1659		partial;pseudo;old_locus_tag=FZ025_19725
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4470915	4472573	-				Tn3 family transposase			FZ025_RS19660	1659		partial;pseudo
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4473228	4474298	-							FZ025_RS19665	1071		old_locus_tag=FZ025_19730
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4473228	4474298	-	WP_244292408.1	WP_244292408.1		avirulence protein			FZ025_RS19665	1071	356	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4474561	4475874	+							FZ025_RS19670	1314		old_locus_tag=FZ025_19740
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4474561	4475874	+	WP_158185600.1	WP_158185600.1		HlyD family type I secretion periplasmic adaptor subunit			FZ025_RS19670	1314	437	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4476028	4476627	+							FZ025_RS19675	600		old_locus_tag=FZ025_19745
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4476028	4476627	+	WP_046981741.1	WP_046981741.1		hypothetical protein			FZ025_RS19675	600	199	
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4477222	4478523	-							FZ025_RS19680	1302		partial;pseudo;old_locus_tag=FZ025_19750
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4477222	4478523	-				DUF4158 domain-containing protein			FZ025_RS19680	1302		partial;pseudo
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4478572	4479501	-							FZ025_RS19685	930		partial;pseudo;old_locus_tag=FZ025_19755
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4478572	4479501	-				site-specific integrase			FZ025_RS19685	930		partial;pseudo
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4479531	4480263	+							FZ025_RS22555	733		partial;pseudo;old_locus_tag=FZ025_19760
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4479531	4480263	+				transposase			FZ025_RS22555	733		partial;pseudo
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4480443	4480541	+							FZ025_RS19695	99		partial;pseudo;old_locus_tag=FZ025_19765
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4480443	4480541	+				type III secretion system effector protein			FZ025_RS19695	99		partial;pseudo
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4480719	4481452	+							FZ025_RS19700	734		pseudo;old_locus_tag=FZ025_19770
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4480719	4481452	+				avirulence protein			FZ025_RS19700	734		pseudo
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4481690	4484270	+							FZ025_RS19705	2581		pseudo;old_locus_tag=FZ025_19780
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4481690	4484270	+				Tn3 family transposase			FZ025_RS19705	2581		pseudo
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4484536	4486692	+							FZ025_RS21910	2157		partial;pseudo
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4484536	4486692	+				type I secretion system permease/ATPase			FZ025_RS21910	2157		partial;pseudo
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4486888	4488126	+							FZ025_RS21915	1239		
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4486888	4488126	+	WP_244292552.1	WP_244292552.1		HlyD family type I secretion periplasmic adaptor subunit			FZ025_RS21915	1239	412	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4488219	4488869	+							FZ025_RS19715	651		old_locus_tag=FZ025_19790
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4488219	4488869	+	WP_146093621.1	WP_146093621.1		hypothetical protein			FZ025_RS19715	651	216	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4488900	4497896	+							FZ025_RS19720	8997		old_locus_tag=FZ025_19795
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4488900	4497896	+	WP_146093620.1	WP_146093620.1		hypothetical protein			FZ025_RS19720	8997	2998	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4498052	4499512	+							FZ025_RS19725	1461		old_locus_tag=FZ025_19800
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4498052	4499512	+	WP_046977965.1	WP_046977965.1		DUF3375 domain-containing protein			FZ025_RS19725	1461	486	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4499509	4500153	+							FZ025_RS19730	645		old_locus_tag=FZ025_19805
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4499509	4500153	+	WP_046977966.1	WP_046977966.1		DUF4194 domain-containing protein			FZ025_RS19730	645	214	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4500140	4503544	+							FZ025_RS19735	3405		old_locus_tag=FZ025_19810
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4500140	4503544	+	WP_104558993.1	WP_104558993.1		ATP-binding protein			FZ025_RS19735	3405	1134	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4503541	4504716	+							FZ025_RS19740	1176		old_locus_tag=FZ025_19815
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4503541	4504716	+	WP_046977967.1	WP_046977967.1		DUF2220 family protein			FZ025_RS19740	1176	391	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4505032	4505601	-							FZ025_RS19745	570		old_locus_tag=FZ025_19820
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4505032	4505601	-	WP_053057148.1	WP_053057148.1		hypothetical protein			FZ025_RS19745	570	189	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4505808	4506949	+							FZ025_RS19750	1142		old_locus_tag=FZ025_19825
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4505808	4506949	+	WP_208803672.1	WP_208803672.1		IS3 family transposase			FZ025_RS19750	1143	380	ribosomal_slippage
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4507195	4508085	-							FZ025_RS19755	891		old_locus_tag=FZ025_19830
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4507195	4508085	-	WP_046981070.1	WP_046981070.1		alpha/beta hydrolase			FZ025_RS19755	891	296	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4508189	4509088	+							FZ025_RS19760	900		old_locus_tag=FZ025_19835
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4508189	4509088	+	WP_046981071.1	WP_046981071.1		LysR substrate-binding domain-containing protein			FZ025_RS19760	900	299	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4509063	4509338	-							FZ025_RS19765	276		old_locus_tag=FZ025_19840
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4509063	4509338	-	WP_046981072.1	WP_046981072.1		DUF2274 domain-containing protein			FZ025_RS19765	276	91	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4509335	4510618	-							FZ025_RS19770	1284		old_locus_tag=FZ025_19845
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4509335	4510618	-	WP_046981073.1	WP_046981073.1		TrbI/VirB10 family protein			FZ025_RS19770	1284	427	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	4510621	4511613	-					trbG		FZ025_RS19775	993		old_locus_tag=FZ025_19850
